Time,Theta1,Theta2,Theta1_dot,Theta2_dot
2.113,-1.51925502566443,1.01080306683379,2.7575677023148,3.67436950296769
2.114,-1.51648767831168,1.01444951274627,2.7770289588487,3.6186399701557
2.115,-1.51370096774673,1.0180403467741,2.79629441255637,3.56314432284615
2.116,-1.51089508948657,1.02157580139197,2.81536463914032,3.50787976639216
2.117,-1.50807023846845,1.02505610630689,2.83424022237808,3.45284355999758
2.118,-1.50522660904181,1.02848148851196,2.85292175407216,3.39803301649728
2.119,-1.5023643949603,1.03185217233988,2.87140983401558,3.34344550207717
2.12,-1.49948378937378,1.03516837951612,2.88970506997031,3.28907843593931
2.121,-1.49658498482036,1.03843032921176,2.90780807766176,3.23492928992244
2.122,-1.49366817321846,1.04163823809596,2.92571948078924,3.18099558808103
2.123,-1.49073354585879,1.04479232038792,2.94343991104496,3.12727490622098
2.124,-1.48778129339637,1.0478927879084,2.9609700081391,3.07376487139588
2.125,-1.48481160584251,1.05093985013071,2.97831041983698,3.02046316137206
2.126,-1.4818246725567,1.05393371423115,2.99546180200616,2.96736750406601
2.127,-1.47882068223849,1.05687458513885,3.01242481866626,2.91447567695092
2.128,-1.47579982291936,1.05976266558505,3.02920014204189,2.86178550643488
2.129,-1.47276228195441,1.06259815615171,3.04578845262238,2.80929486721968
2.13,-1.46970824601412,1.06538125531949,3.06219043922694,2.75700168164108
2.131,-1.46663790107596,1.068112159515,3.07840679907022,2.70490391898806
2.132,-1.46355143241598,1.07079106315746,3.09443823782674,2.6529995948031
2.133,-1.4604490246003,1.0734181587046,3.11028546969861,2.60128677017019
2.134,-1.45733086147658,1.0759936366978,3.1259492174862,2.5497635509925
2.135,-1.45419712616533,1.07851768580659,3.14143021265632,2.49842808725636
2.136,-1.45104800105127,1.08099049287232,3.15672919540623,2.44727857228293
2.137,-1.44788366777452,1.08341224295115,3.17184691472884,2.39631324197358
2.138,-1.44470430722181,1.08578311935626,3.18678412847926,2.3455303740509
2.139,-1.44151009951756,1.08810330369926,3.20154160343597,2.29492828729113
2.14,-1.43830122401494,1.09037297593085,3.21612011535612,2.24450534074952
2.141,-1.43507785928685,1.09259231438075,3.23052044903029,2.19425993298452
2.142,-1.43184018311688,1.09476149579682,3.24474339833766,2.14419050128143
2.143,-1.42858837249017,1.09688069538332,3.25878976629331,2.09429552087125
2.144,-1.42532260358429,1.09895008683856,3.2726603650888,2.04457350414711
2.145,-1.42204305176,1.10096984239161,3.28635601613162,1.99502299988308
2.146,-1.41874989155203,1.10294013283832,3.29987755008262,1.94564259245412
2.147,-1.41544329665983,1.10486112757652,3.31322580688583,1.89643090105619
2.148,-1.41212343993826,1.10673299464044,3.32640163579015,1.84738657892634
2.149,-1.40879049338825,1.10855590073437,3.33940589536911,1.79850831256698
2.15,-1.40544462814752,1.11033001126557,3.35223945353787,1.74979482097451
2.151,-1.40208601448117,1.11205549037632,3.36490318756195,1.70124485487014
2.152,-1.39871482177239,1.11373250097531,3.37739798405805,1.65285719593307
2.153,-1.39533121851306,1.11536120476819,3.3897247389915,1.60463065603928
2.154,-1.39193537229441,1.11694176228739,3.40188435767081,1.55656407650744
2.155,-1.38852744979772,1.1184743329212,3.41387775473418,1.50865632734748
2.156,-1.38510761678494,1.11995907494208,3.42570585412731,1.46090630651401
2.157,-1.38167603808946,1.12139614553423,3.43736958907741,1.41331293916707
2.158,-1.37823287760679,1.12278570082042,3.44886990206522,1.36587517693983
2.159,-1.37477829828533,1.12412789588811,3.46020774478811,1.31859199721192
2.16,-1.37131246211721,1.12542288481484,3.47138407811403,1.2714624023881
2.161,-1.3678355301291,1.12667082069289,3.48239987203308,1.22448541918499
2.162,-1.36434766237315,1.12787185565321,3.49325610560563,1.1776600979265
2.163,-1.36084901791789,1.12902614088874,3.50395376690276,1.13098551184497
2.164,-1.35733975483934,1.1301338266769,3.51449385293728,1.08446075638891
2.165,-1.35382003021202,1.13119506240152,3.52487736959189,1.03808494854019
2.166,-1.35029000010016,1.13220999657398,3.5351053315456,0.99185722613937
2.167,-1.34674981954893,1.1331787768538,3.54517876219167,0.945776747218191
2.168,-1.34319964257577,1.13410155006842,3.55509869354592,0.899842689339613
2.169,-1.33963962216183,1.13497846223248,3.56486616615387,0.854054248947117
2.17,-1.33606991024346,1.13580965856631,3.57448222899597,0.808410640723032
2.171,-1.33249065770384,1.13659528351392,3.58394793938348,0.762911096954503
2.172,-1.3289020143647,1.13733548076022,3.59326436284708,0.717554866907356
2.173,-1.32530412897815,1.13803039324774,3.60243257302357,0.672341216209701
2.174,-1.32169714921865,1.13868016319264,3.61145365154096,0.627269426244511
2.175,-1.31808122167507,1.13928493210023,3.62032868789534,0.582338793550898
2.176,-1.31445649184286,1.13984484077974,3.62905877932025,0.537548629233335
2.177,-1.31082310411643,1.14036002935869,3.63764503065518,0.492898258380446
2.178,-1.30718120178155,1.1408306372965,3.6460885542134,0.448387019493617
2.179,-1.303530927008,1.14125680339768,3.65439046963737,0.404014263923402
2.18,-1.29987242084227,1.14163866582435,3.66255190375834,0.35977935531613
2.181,-1.29620582320048,1.14197636210831,3.6705739904442,0.315681669068514
2.182,-1.29253127286139,1.14227002916249,3.6784578704477,0.271720591792287
2.183,-1.28884890745959,1.1425198032919,3.6862046912535,0.227895520787921
2.184,-1.28515886347888,1.14272582020406,3.69381560691898,0.184205863527166
2.185,-1.28146127624575,1.14288821501895,3.70129177790875,0.140651037145238
2.186,-1.27775627992306,1.14300712227835,3.70863437092857,0.0972304679420884
2.187,-1.27404400750389,1.14308267595483,3.71584455875987,0.0539435908927183
2.188,-1.27032459080554,1.14311500946014,3.72292352008777,0.0107898491673574
2.189,-1.26659816046372,1.14310425565317,3.72987243932307,-0.0322313063396731
2.19,-1.2628648459269,1.14305054684746,3.73669250642502,-0.0751204174714942
2.191,-1.25912477545087,1.14295401481823,3.74338491672468,-0.117878019261095
2.192,-1.25537807609345,1.14281479080894,3.74995087074284,-0.160504640374408
2.193,-1.25162487370938,1.14263300553748,3.75639157400195,-0.203000803543874
2.194,-1.24786529294544,1.14240878920185,3.76270823683952,-0.24536702599312
2.195,-1.2440994572357,1.14214227148549,3.768902074223,-0.287603819852013
2.196,-1.240327488797,1.14183358156215,3.7749743055592,-0.329711692563091
2.197,-1.23654950862458,1.14148284810036,3.78092615449863,-0.371691147277683
2.198,-1.232765636488,1.14109019926759,3.78675884874188,-0.413542683243385
2.199,-1.2289759909271,1.14065576273388,3.79247361984793,-0.455266796182745
2.2,-1.2251806892483,1.14017966567523,3.79807170303738,-0.496863978662165
2.201,-1.22137984752102,1.13966203477655,3.8035543369914,-0.538334720451565
2.202,-1.21757358057432,1.13910299623432,3.80892276365294,-0.579679508874451
2.203,-1.21376200199372,1.1385026757588,3.81417822803056,-0.620898829150215
2.204,-1.20994522411826,1.13786119857602,3.81932197799752,-0.661993164726519
2.205,-1.20612335803772,1.13717868942935,3.82435526408751,-0.702962997601497
2.206,-1.20229651359008,1.13645527258082,3.82927933929265,-0.743808808637862
2.207,-1.19846479935914,1.13569107181208,3.83409545886439,-0.78453107786849
2.208,-1.19462832267236,1.13488621042508,3.83880488011081,-0.82513028479216
2.209,-1.19078718959892,1.13404081124249,3.84340886219046,-0.86560690865954
2.21,-1.18694150494798,1.13315499660776,3.84790866590921,-0.905961428750646
2.211,-1.1830913722671,1.13222888838499,3.85230555352035,-0.946194324644383
2.212,-1.17923689384093,1.13126260795847,3.85660078852158,-0.986306076477873
2.213,-1.17537817069006,1.13025627623203,3.86079563544848,-1.02629716519631
2.214,-1.17151530257004,1.12921001362808,3.86489135967181,-1.06616807279437
2.215,-1.16764838797071,1.12812394008645,3.86888922719854,-1.10591928254932
2.216,-1.16377752411564,1.12699817506298,3.87279050446966,-1.14555127924497
2.217,-1.15990280696177,1.12583283752796,3.8765964581554,-1.18506454938507
2.218,-1.15602433119933,1.12462804596421,3.88030835495421,-1.22445958139874
2.219,-1.15214219025186,1.12338391836516,3.88392746139577,-1.26373686583822
2.22,-1.14825647627654,1.12210057223254,3.88745504364142,-1.30289689556636
2.221,-1.14436728016458,1.12077812457403,3.89089236728189,-1.34194016593451
2.222,-1.14047469154197,1.11941669190067,3.89424069713927,-1.38086717495227
2.223,-1.1365787987703,1.11801639022412,3.89750129707334,-1.4196784234491
2.224,-1.13267968894783,1.11657733505377,3.90067542978568,-1.45837441522662
2.225,-1.12877744791073,1.11509964139367,3.90376435662075,-1.49695565720026
2.226,-1.12487216023459,1.11358342373937,3.90676933737209,-1.53542265953316
2.227,-1.12096390923599,1.1120287960746,3.90969163009292,-1.57377593576262
2.228,-1.1170527769744,1.11043587186784,3.91253249090396,-1.61201600291642
2.229,-1.11313884425418,1.10880476406877,3.91529317379967,-1.65014338161824
2.23,-1.1092221906268,1.10713558510461,3.91797493045897,-1.68815859618606
2.231,-1.10530289439326,1.1054284468764,3.92057901006027,-1.72606217472274
2.232,-1.10138103260668,1.10368346075516,3.9231066590949,-1.76385464919606
2.233,-1.09745668107507,1.101900737578,3.92555912117775,-1.8015365555085
2.234,-1.09352991436432,1.10008038764414,3.92793763686327,-1.83910843355926
2.235,-1.08960080580135,1.09822252071089,3.93024344346594,-1.87657082729876
2.236,-1.08566942747739,1.09632724598955,3.9324777748786,-1.91392428477234
2.237,-1.08173585025159,1.09439467214134,3.93464186138891,-1.95116935815342
2.238,-1.07780014375462,1.09242490727324,3.93673692950002,-1.98830660376892
2.239,-1.07386237639259,1.0904180589338,3.93876420175654,-2.02533658211701
2.24,-1.0699226153511,1.08837423410901,3.94072489656861,-2.062259857874
2.241,-1.06598092659945,1.08629353921806,3.94262022803292,-2.09907699989044
2.242,-1.06203737489504,1.08417608010923,3.94445140575915,-2.13578858117859
2.243,-1.05809202378793,1.0820219620557,3.94621963470121,-2.17239517889298
2.244,-1.05414493562563,1.07983128975144,3.94792611498574,-2.20889737429983
2.245,-1.05019617155796,1.0776041673071,3.94957204173839,-2.24529575273394
2.246,-1.04624579154216,1.07534069824597,3.95115860491556,-2.28159090354865
2.247,-1.04229385434813,1.0730409855,3.95268698913964,-2.31778342005769
2.248,-1.03834041756388,1.07070513140586,3.95415837353241,-2.35387389946458
2.249,-1.03438553760106,1.06833323770107,3.95557393154621,-2.38986294278103
2.25,-1.03042926970079,1.06592540552029,3.95693483079861,-2.42575115473636
2.251,-1.02647166793947,1.0634817353916,3.95824223291286,-2.46153914367892
2.252,-1.02251278523496,1.06100232723294,3.95949729335454,-2.49722752146591
2.253,-1.01855267335276,1.05848728034867,3.960701161266,-2.53281690333945
2.254,-1.01459138291243,1.05593669342626,3.96185497930512,-2.56830790779423
2.255,-1.01062896339415,1.05335066453308,3.96295988348738,-2.6037011564372
2.256,-1.00666546314545,1.05072929111338,3.96401700302629,-2.63899727383425
2.257,-1.0027009293881,1.04807266998541,3.96502746016974,-2.67419688734279
2.258,-0.998735408225113,1.0453808973387,3.9659923700403,-2.70930062693527
2.259,-0.994768944648016,1.04265406873154,3.96691284047995,-2.74430912501447
2.26,-0.990801582544153,1.03989227908867,3.96778997189079,-2.77922301621416
2.261,-0.986833364704233,1.03709562269911,3.96862485707244,-2.81404293718532
2.262,-0.982864332830009,1.0342641932143,3.96941858106297,-2.84876952637323
2.263,-0.978894527542108,1.03139808364637,3.97017222098323,-2.88340342378469
2.264,-0.974923988388041,1.02849738636673,3.97088684587726,-2.91794527073964
2.265,-0.970952753850353,1.02556219310489,3.97156351654864,-2.95239570960803
2.266,-0.966980861354945,1.02259259494751,3.97220328539987,-2.98675538353621
2.267,-0.963008347279554,1.01958868233781,3.9728071962748,-3.02102493616207
2.268,-0.959035246962394,1.01655054507519,3.97337628429611,-3.05520501131495
2.269,-0.955061594710961,1.01347827231518,3.9739115756987,-3.08929625269806
2.27,-0.951087423810998,1.01037195256979,3.97441408766546,-3.12329930355982
2.271,-0.947112766535631,1.00723167370806,3.97488482816494,-3.15721480635376
2.272,-0.943137654154667,1.00405752295708,3.97532479578405,-3.19104340238005
2.273,-0.939162116944062,1.0008495869033,3.97573497955577,-3.22478573140991
2.274,-0.935186184195556,0.997607951494265,3.97611635878852,-3.25844243129694
2.275,-0.931209884226486,0.99433270204071,3.97646990289668,-3.29201413757504
2.276,-0.927233244389762,0.991023923219114,3.97679657122568,-3.32550148303786
2.277,-0.923256291084033,0.987681699074634,3.97709731287104,-3.35890509729845
2.278,-0.919279049764021,0.984306113024518,3.97737306649831,-3.39222560633422
2.279,-0.915301544951038,0.980897247861966,3.97762476016361,-3.42546363201791
2.28,-0.911323800243693,0.977455185760481,3.97785331112765,-3.45861979162748
2.281,-0.907345838328781,0.973980008278711,3.97805962566316,-3.49169469733451
2.282,-0.903367680992367,0.970471796365813,3.97824459886203,-3.52468895567648
2.283,-0.899389349131058,0.966930630367358,3.9784091144423,-3.55760316701275
2.284,-0.895410862763482,0.963356590031787,3.97855404454783,-3.59043792495793
2.285,-0.891432241041962,0.959749754517442,3.97868024953995,-3.6231938157913
2.286,-0.887453502264403,0.956110202400205,3.97878857778849,-3.65587141784808
2.287,-0.883474663886386,0.952438011681746,3.97887986546141,-3.68847130089298
2.288,-0.879495742533479,0.948733259798418,3.9789549363059,-3.7209940254678
2.289,-0.875516754013773,0.94499602363081,3.97901460142074,-3.75344014221337
2.29,-0.871537713330638,0.941226379513992,3.97905965902667,-3.78581019117122
2.291,-0.86755863469572,0.937424403248468,3.97909089423443,-3.81810470106432
2.292,-0.863579531542169,0.933590170111863,3.97910907880322,-3.85032418855037
2.293,-0.859600416538113,0.929723754871367,3.97911497088915,-3.88246915744604
2.294,-0.855621301600391,0.925825231796971,3.9791093147905,-3.91454009792851
2.295,-0.851642197908533,0.921894674675511,3.97909284068965,-3.94653748571378
2.296,-0.847663115919011,0.917932156825543,3.97906626438399,-3.97846178120431
2.297,-0.843684065379764,0.913937751113101,3.9790302870058,-4.01031342860469
2.298,-0.839705055345,0.909911529968334,3.97898559473752,-4.042092855012
2.299,-0.83572609419029,0.905853565403078,3.97893285852252,-4.07380046948013
2.3,-0.831747189627954,0.901763929029373,3.97887273376346,-4.10543666204986
2.301,-0.827768348722762,0.897642692078977,3.97880586000826,-4.13700180274436
2.302,-0.823789577907939,0.893489925423886,3.97873286063043,-4.16849624053574
2.303,-0.819810883001502,0.889305699597907,3.97865434250311,-4.1999203022827
2.304,-0.815832269222932,0.885090084819319,3.9785708956595,-4.23127429163097
2.305,-0.811853741210182,0.880843151014644,3.97848309293979,-4.26255848787502
2.306,-0.807875303037053,0.87656496784357,3.97839148963041,-4.29377314478804
2.307,-0.803896958230922,0.872255604725069,3.978296623097,-4.32491848942077
2.308,-0.79991870979086,0.867915130864729,3.97819901239704,-4.35599472085336
2.309,-0.795940560206127,0.863543615283361,3.97809915788949,-4.38700200891879
2.31,-0.79196251147508,0.859141126846891,3.97799754082334,-4.41794049287779
2.311,-0.787984565124482,0.854707734297606,3.97789462291814,-4.44881028005877
2.312,-0.784006722229245,0.850243506286774,3.97779084593547,-4.47961144446091
2.313,-0.78002898343261,0.845748511408684,3.97768663123321,-4.51034402531202
2.314,-0.776051348966777,0.841222818236149,3.97758237930273,-4.54100802557994
2.315,-0.772073818674005,0.836666495357525,3.97747846929602,-4.57160341044433
2.316,-0.768096392028186,0.832079611415262,3.97737525854169,-4.60213010572895
2.317,-0.764119068156921,0.827462235146066,3.9772730820431,-4.63258799628456
2.318,-0.760141845864099,0.822814435422692,3.9771722519577,-4.66297692432223
2.319,-0.756164723653006,0.818136281297422,3.97707305706484,-4.6932966877042
2.32,-0.75218769974997,0.813427842047284,3.97697576222139,-4.72354703819142
2.321,-0.748210772128563,0.808689187221038,3.97688060779788,-4.75372767963935
2.322,-0.744233938534374,0.803920386688004,3.97678780909516,-4.78383826614073
2.323,-0.740257196510373,0.799121510688758,3.97669755574758,-4.81387840012324
2.324,-0.736280543422879,0.794292629887759,3.97661001111382,-4.84384763040164
2.325,-0.732303976488145,0.789433815427954,3.97652531164638,-4.87374545017534
2.326,-0.728327492799586,0.784545138987407,3.97644356624071,-4.90357129497064
2.327,-0.724351089355664,0.779626672838013,3.97636485557078,-4.93332454053645
2.328,-0.720374763088445,0.774678489906335,3.97628923141036,-4.96300450069254
2.329,-0.716398510892843,0.769700663836627,3.97621671593307,-4.99261042512183
2.33,-0.712422329656578,0.764693269056091,3.97614730099138,-5.02214149710672
2.331,-0.708446216290861,0.759656380842415,3.97608094738133,-5.05159683121731
2.332,-0.704470167761816,0.754590075393657,3.97601758409288,-5.08097547095314
2.333,-0.700494181122674,0.749494429900508,3.97595710753895,-5.11027638632864
2.334,-0.696518253546737,0.744369522620999,3.97589938076336,-5.13949847140289
2.335,-0.692542382361148,0.739215432957703,3.97584423263486,-5.16864054176359
2.336,-0.688566565081469,0.734032241537473,3.97579145702692,-5.19770133196559
2.337,-0.684590799447093,0.728820030293771,3.97574081197716,-5.22667949291597
2.338,-0.680615083457513,0.723578882551639,3.97569201882646,-5.25557358920639
2.339,-0.676639415409441,0.718308883115359,3.97564476134537,-5.28438209640378
2.34,-0.672663793934823,0.713010118358833,3.97559868484754,-5.31310339830039
2.341,-0.668688218039745,0.707682676318757,3.97555339528471,-5.34173578411574
2.342,-0.664712687144253,0.7023266467906,3.97550845832356,-5.37027744565281
2.343,-0.660737201123099,0.696942121427452,3.97546339841153,-5.39872647441956
2.344,-0.656761760347431,0.691529193841762,3.97541769783349,-5.42708085871863
2.345,-0.652786365727431,0.686087959710014,3.97537079575239,-5.45533848069896
2.346,-0.648811018755925,0.680618516880363,3.97532208723522,-5.4834971133722
2.347,-0.644835721552962,0.675120965483271,3.97527092227273,-5.5115544176067
2.348,-0.640860476911381,0.669595408045151,3.97521660479377,-5.53950793910367
2.349,-0.636885288343373,0.664041949605062,3.97515839166879,-5.56735510535005
2.35,-0.632910160128042,0.65846069783445,3.97509549170421,-5.59509322255242
2.351,-0.628935097359966,0.652851763159959,3.97502706463675,-5.62271947256733
2.352,-0.62496010599877,0.647215258889316,3.97495222012872,-5.65023090983344
2.353,-0.620985192919707,0.64155130134029,3.97487001676,-5.67762445830197
2.354,-0.617010365965249,0.635860009972711,3.97477946101881,-5.70489690837185
2.355,-0.613035633997671,0.630141507523548,3.9746795063007,-5.73204491384695
2.356,-0.609061006952648,0.624395920145019,3.97456905191834,-5.75906498892256
2.357,-0.605086495893833,0.618623377545702,3.97444694211774,-5.7859535052003
2.358,-0.601112113068412,0.612824013134617,3.97431196510405,-5.81270668873948
2.359,-0.597137871963626,0.606997964168224,3.9741628520874,-5.83932061716472
2.36,-0.593163787364238,0.601145371900288,3.9739982763517,-5.86579121684029
2.361,-0.589189875410922,0.595266381734542,3.9738168523436,-5.89211426011133
2.362,-0.58521615365955,0.589361143380065,3.97361713478494,-5.91828536262377
2.363,-0.581242641141353,0.583429811009296,3.97339761782011,-5.94429998074474
2.364,-0.57726935842391,0.577472543418576,3.97315673420312,-5.97015340909695
2.365,-0.573296327672945,0.571489504191101,3.97289285452101,-5.99584077821013
2.366,-0.569323572714868,0.565480861862155,3.97260428645906,-6.021357052303
2.367,-0.565351119100028,0.559446790086496,3.97228927412002,-6.04669702722205
2.368,-0.561378994166628,0.553387467807712,3.97194599740253,-6.07185532855235
2.369,-0.557407227105222,0.54730307942939,3.97157257143688,-6.09682640990637
2.37,-0.553435849023754,0.541193814987898,3.97116704608452,-6.12160455140765
2.371,-0.549464893013054,0.535059870326576,3.97072740551451,-6.14618385839778
2.372,-0.545494394212726,0.528901447271104,3.97025156786251,-6.17055826038557
2.373,-0.541524389877328,0.522718753805803,3.96973738497225,-6.19472151024611
2.374,-0.53755491944278,0.51651200425061,3.96918264222639,-6.21866718368959
2.375,-0.533586024592876,0.510281419438426,3.96858505848046,-6.24238867903128
2.376,-0.52961774932582,0.504027226892549,3.96794228610681,-6.26587921728288
2.377,-0.525650140020662,0.497749661003858,3.96725191114944,-6.28913184257628
2.378,-0.52168324550352,0.491448963207395,3.96651145359655,-6.31213942294093
2.379,-0.51771711711347,0.485125382157978,3.96571836778575,-6.33489465146761
2.38,-0.51375180876795,0.478779173904461,3.96487004294938,-6.35739004788176
2.381,-0.50978737702757,0.472410602062213,3.96396380390052,-6.37961796053677
2.382,-0.505823881160148,0.466019937983386,3.9629969118679,-6.40157056885031
2.383,-0.501861383203835,0.459607460924514,3.96196656549415,-6.42323988621697
2.384,-0.49789994802916,0.453173458210954,3.96086990200478,-6.44461776341995
2.385,-0.493939643399825,0.446718225397672,3.95970399854886,-6.46569589255213
2.386,-0.489980540032062,0.440242066425848,3.95846587371894,-6.48646581146824
2.387,-0.486022711652388,0.433745293774737,3.95715248926386,-6.50691890880039
2.388,-0.482066235053535,0.427228228608248,3.9557607520021,-6.52704642955717
2.389,-0.478111190148382,0.420691200915622,3.95428751593494,-6.5468394813142
2.39,-0.474157660021664,0.414134549645619,3.95272958456571,-6.56628904101425
2.391,-0.470205730979252,0.407558622833595,3.95108371343827,-6.58538596240499
2.392,-0.466255492594789,0.40096377772081,3.94934661289959,-6.60412098412995
2.393,-0.462307037753452,0.394350380865333,3.9475149510847,-6.62248473847466
2.394,-0.458360462692618,0.387718808243859,3.94558535712776,-6.64046776077929
2.395,-0.454415867039197,0.381069445343776,3.94355442460969,-6.65806049953903
2.396,-0.4504733538434,0.374402687244783,3.94141871524473,-6.67525332719935
2.397,-0.446533029608707,0.367718938689376,3.93917476280101,-6.69203655163864
2.398,-0.442595004317797,0.361018614141504,3.93681907725537,-6.70840042833963
2.399,-0.438659391454197,0.354302137832698,3.93434814918921,-6.7243351732602
2.4,-0.434726308019419,0.347569943794985,3.93175845442412,-6.73983097639843
2.401,-0.430795874545348,0.3408224758799,3.92904645888723,-6.75487801603186
2.402,-0.426868215101644,0.33406018776292,3.92620862370245,-6.76946647361867
2.403,-0.422943457297944,0.327283542932664,3.92324141050975,-6.78358654935698
2.404,-0.419021732280625,0.320493014664207,3.92014128700514,-6.79722847838206
2.405,-0.415103174723933,0.313689085975898,3.91690473268678,-6.81038254756523
2.406,-0.411187922815251,0.306872249569075,3.91352824479756,-6.82303911288576
2.407,-0.407276118234338,0.300043007750128,3.9100083444598,-6.83518861735469
2.408,-0.403367906126332,0.293201872334367,3.90634158298981,-6.84682160945317
2.409,-0.399463435068358,0.28634936453122,3.90252454837076,-6.8579287620306
2.41,-0.39556285702959,0.279486014810305,3.89855387186837,-6.86850089161598
2.411,-0.391666327324622,0.27261236274799,3.89442623477894,-6.87852897810307
2.412,-0.387774004560033,0.2657289568541,3.89013837529088,-6.88800418475367
2.413,-0.383886050574039,0.258836354378481,3.88568709543234,-6.89691787844627
2.414,-0.380002630369167,0.251935121097206,3.8810692680833,-6.90526165010582
2.415,-0.376123912037874,0.245025831078271,3.87628184403575,-6.91302733525797
2.416,-0.372250066681097,0.238109066426692,3.87132185907747,-6.92020703463556
2.417,-0.368381268319718,0.231185417008998,3.86618644106685,-6.92679313474949
2.418,-0.364517693798962,0.224255480157191,3.86087281697196,-6.93277832834471
2.419,-0.360659522685775,0.21731986035231,3.85537831985312,-6.93815563467186
2.42,-0.356806937159257,0.210379168887849,3.84970039576031,-6.94291841949066
2.421,-0.352960121894253,0.203434023513327,3.84383661050951,-6.94706041470682
2.422,-0.349119263938237,0.196485048058434,3.83778465630833,-6.95057573755514
2.423,-0.345284552581637,0.189532872038219,3.8315423582078,-6.95345890925316
2.424,-0.341456179221822,0.182578130239929,3.8251076803504,-6.955704873037
2.425,-0.337634337220936,0.175621462292143,3.81847873197768,-6.95730901147973
2.426,-0.333819221757866,0.168663512216968,3.81165377316778,-6.95826716300502
2.427,-0.330011029674601,0.161704927966135,3.80463122028097,-6.95857563752373
2.428,-0.326209959317305,0.154746360941922,3.79740965108479,-6.95823123111071
2.429,-0.322416210372431,0.147788465503912,3.78998780952502,-6.95723123962992
2.43,-0.318629983698254,0.140831898462661,3.78236461011647,-6.95557347123187
2.431,-0.314851481152199,0.133877318561449,3.77453914193596,-6.9532562576642
2.432,-0.311080905414383,0.126925385947334,3.76651067219549,-6.95027846433048
2.433,-0.307318459807808,0.11997676163279,3.75827864936215,-6.94663949901274
2.434,-0.303564348115658,0.113032106949307,3.7498427058224,-6.94233931923383
2.435,-0.299818774396163,0.106092082994321,3.74120266005786,-6.93737843818042
2.436,-0.296081942795543,0.0991573500729473,3.73235851833036,-6.93175792916858
2.437,-0.292354057359503,0.0922285671359851,3.72331047586408,-6.92547942861655
2.438,-0.288635321843814,0.0853063912157127,3.71405891750887,-6.91854513748657
2.439,-0.284925939524484,0.0783914768610105,3.70460441787872,-6.91095782117815
2.44,-0.281226113008057,0.0714844755733579,3.69494774096825,-6.90272080787553
2.441,-0.277536044042549,0.0645860352452609,3.68508983924654,-6.89383798534837
2.442,-0.273855933329563,0.0576967996026596,3.67503185222446,-6.8843137962012
2.443,-0.270185980338099,0.050817407652857,3.66477510450015,-6.87415323158743
2.444,-0.266526383120564,0.0439484931394863,3.65432110329757,-6.86336182342502
2.445,-0.262877338131505,0.0370906840060084,3.64367153550861,-6.85194563514625
2.446,-0.259239040049546,0.0302446018691922,3.63282826424597,-6.83991125101017
2.447,-0.255611681603012,0.0234108615039866,3.62179332492292,-6.82726576402618
2.448,-0.251995453399701,0.0165900703411414,3.61056892088484,-6.81401676255652
2.449,-0.248390543761243,0.00978282797887505,3.59915741861364,-6.80017231565995
2.45,-0.244797138562473,0.00298972570981997,3.58756134252118,-6.78574095723336
2.451,-0.2412154210762,-0.00378865393559318,3.57578336935737,-6.77073166902562
2.452,-0.237645571823759,-0.0105517376282298,3.56382632226545,-6.75515386261551
2.453,-0.23408776843167,-0.0172989616608227,3.55169316451297,-6.73901736043756
2.454,-0.230542185494732,-0.0240297723491064,3.53938699292163,-6.72233237593162
2.455,-0.227008994445826,-0.0307436264126875,3.52691103102652,-6.70510949290717
2.456,-0.22348836343268,-0.0374399913349193,3.51426862200257,-6.68735964422785
2.457,-0.219980457201821,-0.0441183457011417,3.50146322139032,-6.66909408991087
2.458,-0.216485436989898,-0.0507781795147425,3.48849838964679,-6.65032439472573
2.459,-0.213003460422527,-0.0574189944905946,3.47537778455442,-6.63106240538844
2.46,-0.20953468142079,-0.0640403043255179,3.46210515352626,-6.6113202274592
2.461,-0.206079250115475,-0.0706416349455116,3.44868432583971,-6.5911102020383
2.462,-0.20263731276911,-0.077222524729596,3.43511920482402,-6.57044488234178
2.463,-0.199209011705826,-0.0837825247101966,3.42141376003233,-6.54933701024804
2.464,-0.195794485249046,-0.0903211987500906,3.40757201943426,-6.5277994929153
2.465,-0.192393867666958,-0.0968381236960258,3.39359806165785,-6.50584537955506
2.466,-0.18900728912573,-0.103332889509202,3.37949600830217,-6.48348783843111
2.467,-0.185634875650353,-0.109805099372889,3.36527001634669,-6.46074013416153
2.468,-0.182276749093037,-0.116254369777524,3.35092427068839,-6.43761560540801
2.469,-0.178933027108977,-0.122680330583704,3.33646297682946,-6.41412764302059
2.47,-0.175603823139377,-0.129082625063566,3.32189035373088,-6.39028966868933
2.471,-0.172289246401515,-0.135460909921084,3.30721062685175,-6.36611511416115
2.472,-0.168989401885674,-0.141814855291887,3.29242802139833,-6.34161740108591
2.473,-0.165704390358719,-0.148144144723255,3.27754675579853,-6.31680992153907
2.474,-0.162434308374077,-0.154448475134967,3.26257103541037,-6.2917060192515
2.475,-0.159179248287897,-0.160727556761759,3.24750504647701,-6.26631897158326
2.476,-0.155939298281123,-0.166981113078132,3.23235295034489,-6.24066197228407
2.477,-0.152714542387208,-0.173208880706326,3.21711887795355,-6.21474811506616
2.478,-0.149505060525216,-0.179410609308266,3.20180692459894,-6.18859037799949
2.479,-0.14631092853801,-0.185586061462326,3.18642114497559,-6.16220160874585
2.48,-0.143132218235265,-0.191735012525756,3.17096554850731,-6.13559451065376
